id,lat,lon
2969638566,8.5789225,-11.3619259
2969638578,8.5799967,-11.3620118
3105429172,8.618116,-13.0914445
4103149243,9.708427,-11.8750609
4103149250,9.7084978,-11.8749525
3128235730,9.0698596,-12.627164
1101862618,8.3739969,-13.1363213
2969638629,8.5810125,-11.3623521
2969638630,8.5809594,-11.3624382
2969638631,8.5809011,-11.3625321
3128235750,9.0714527,-12.6323296
3128235749,9.0704484,-12.6226233
1101862633,8.3914852,-13.1509121
2988513019,8.2176574,-11.891277
1871517463,7.9376276,-10.8676997
3436517143,8.9242833,-13.0418931
3071874842,8.6664646,-12.2845724
3128235804,9.0761906,-12.6326587
1770592031,7.8506098,-11.2129639
3436517154,8.9237698,-13.041035
3071874854,8.6685655,-12.2869983
2941851436,8.5794593,-10.8409086
3146848046,9.3506015,-12.3104712
3146848047,9.3535499,-12.309402
1871517488,7.9794037,-10.8438829
3146848048,9.3538588,-12.309463
3021281079,7.6247592,-11.1078575
3021281080,7.6249242,-11.1146416
2923763512,8.2729569,-10.6554152
3114604346,8.811928,-12.6433808
3127711548,8.8501423,-12.004611
3114604358,8.8130664,-12.6504214
3021281112,7.6263031,-11.1091877
3127711580,8.8630521,-12.0060517
3071874915,8.6766208,-12.3226614
3114604395,8.8166367,-12.642375
3071874927,8.6787921,-12.3378507
3184072564,8.5021897,-11.3108231
3128235900,9.089184,-12.6515986
3114604417,8.822559,-12.6445409
3127711625,8.8587343,-12.0146166
3127711626,8.8587945,-12.0145919
2988251033,7.9993576,-11.2804546
3144226716,8.8421446,-11.9834038
3091535772,9.3061435,-12.1136746
3114604447,8.8288344,-12.644265
2969900960,8.401929,-11.2898908
2969900961,8.611403,-11.1552233
3072399274,8.6677255,-11.3847173
3019184043,8.4067463,-13.0215689
3091535788,9.3087155,-12.115576
3072399281,8.6678063,-11.3839984
2969900985,8.613737,-11.1496051
3072399292,8.6674875,-11.3823389
2969900993,8.6139125,-11.1495565
2988251074,8.002378,-11.2807483
2988251085,8.0118777,-11.2773697
1101862861,8.3789639,-13.1348494
2969901008,8.6149191,-11.1524194
3128236008,9.0909793,-12.6526864
2969901033,8.6191739,-11.1579037
1101862896,8.3781738,-13.1364643
3128236025,9.0912193,-12.6535047
3071875066,8.6833194,-12.3290768
1101862913,8.3900444,-13.1429068
3177519106,9.2396561,-12.3860557
3071875079,8.686217,-12.2919453
3134265353,8.1762597,-12.3787996
3172538379,9.0483983,-12.8280662
3134265357,8.1752667,-12.3774104
3172538381,9.0505357,-12.8460366
3134265363,8.1733853,-12.3770508
2969638933,8.5808639,-11.3624704
2969638934,8.5809166,-11.3618752
3115653142,8.4743275,-13.247624
2969638936,8.5809966,-11.3623041
2969638937,8.5811505,-11.3627554
3172538392,9.0558169,-12.8376857
3115653144,8.4743378,-13.2467541
2969638940,8.5808716,-11.3623001
3115653149,8.4743674,-13.248965
3172538400,9.0600914,-12.8253375
2969638946,8.5802566,-11.3616765
3177519138,9.2391778,-12.3827993
2969638950,8.5800679,-11.361618
3172538411,9.0685902,-12.8587702
1101862961,8.3873825,-13.1453172
2969638972,8.5778897,-11.3611105
3172538430,9.075942,-12.8480674
3172538431,9.0760614,-12.8439154
2969638976,8.5790037,-11.3609154
3172538435,9.0773423,-12.8591811
2969638983,8.5741752,-11.3618423
3172538446,9.0854735,-12.8295611
3181451343,8.9362519,-11.9463327
3115653199,8.474637,-13.2490831
2969638993,8.5714027,-11.3631489
3181451346,8.9369275,-11.9455484
3172538452,9.0875078,-12.8779146
3767605333,9.1148886,-12.9218299
3767605334,9.1147217,-12.9219341
2969376856,7.8972375,-11.1790237
3172538457,9.0897127,-12.8718511
3172538458,9.0902609,-12.8819038
2969639002,8.5684386,-11.3625416
2969376860,7.8966164,-11.1789143
3172538460,9.0914168,-12.8421595
2969639006,8.5676386,-11.3627855
3430750302,9.5433057,-12.4600934
3127711840,8.8567795,-12.014245
3128236129,9.0912978,-12.6485395
2969639010,8.5659695,-11.3630382
3115653212,8.4747261,-13.2498366
2969639016,8.5642054,-11.3629563
2969639020,8.5636466,-11.3619277
2969639025,8.5638034,-11.363005
3025475698,8.4621095,-13.2682537
3025475700,8.4625506,-13.2642996
3025475702,8.462978,-13.2649145
3025475703,8.4696734,-13.2622451
3025475705,8.4700242,-13.2622908
3025475706,8.4701616,-13.2617434
3025475707,8.4703377,-13.2623364
3127711868,8.8485187,-12.0190727
3172538493,9.1030893,-12.8454926
3128236157,9.0917865,-12.6509397
3127711871,8.8487073,-12.0187484
3172538496,9.1046089,-12.8445301
3025475709,8.4706742,-13.2623774
3025475710,8.4707535,-13.2605562
3025475715,8.4712622,-13.2632864
3025475716,8.4712873,-13.2629826
3025475717,8.4713385,-13.2669479
3025475713,8.4710447,-13.2611708
3025475711,8.4708513,-13.2624077
3025475720,8.471757,-13.2650806
3025475719,8.4716009,-13.2624269
3025475722,8.4721806,-13.267177
3025475718,8.4714446,-13.2605982
3025475725,8.4723723,-13.2657191
5028518050,8.4330324,-13.1592315
5028518051,8.4329866,-13.159131
5028518052,8.4305869,-13.1636208
5028518054,8.4307486,-13.163494
5028518055,8.4306214,-13.1633385
3137673384,8.7629618,-12.0991653
5028518057,8.4307491,-13.163188
5028518056,8.430871,-13.1632816
3033077932,8.4775507,-13.2595485
2769885362,8.9275436,-10.9314519
3071875253,8.6991651,-12.3026393
3142654137,8.7847354,-12.0859797
3128236239,9.0925709,-12.65171
3132430546,8.8591035,-12.8479197
3172538581,9.1642137,-12.8781738
3071875288,8.7116535,-12.2657857
3142654169,8.7826462,-12.0788204
3172538587,9.1659158,-12.8679187
3142654175,8.7822564,-12.0772999
3071875297,8.7126869,-12.2675882
3142654179,8.7822605,-12.0796782
3142654180,8.78224,-12.0738759
3142654185,8.7822524,-12.0757551
3172538601,9.1678986,-12.8667209
3128236269,9.0927284,-12.6486093
3172538608,9.1767994,-12.8635929
3128236273,9.0927369,-12.6515606
3172538620,9.1831201,-12.852853
3172538622,9.1837195,-12.8471282
1770592512,7.8558224,-11.185408
3137353690,9.6730189,-12.225544
3128236294,9.0928896,-12.6476882
1770592527,7.8558111,-11.184002
3128236304,9.0929742,-12.6518672
3172538646,9.2130288,-12.8228281
3128236314,9.0930346,-12.6515381
3172538652,9.2187621,-12.8514584
3172538655,9.2215351,-12.8539514
3128236327,9.0931462,-12.6523651
3181451567,8.9327168,-11.9477881
3115653435,8.4749963,-13.2473373
3104381245,8.7984066,-11.0893496
3115653440,8.4751076,-13.2477236
3115653459,8.4753121,-13.2475035
3115653462,8.4755225,-13.2477511
3111983459,8.4040286,-12.9884832
3115653485,8.4770727,-13.2453345
3111983476,8.3898591,-12.9864286
369957244,8.4857427,-13.2349414
3111983485,8.3901086,-12.9866539
3205568894,8.6622223,-11.0632324
3111983491,8.3911647,-12.9830222
3042777485,8.620701,-11.1097044
369957266,8.4832693,-13.2343656
3140295061,8.0026318,-12.7880771
3042777493,8.6197256,-11.1084187
3071875479,8.7420912,-12.2570047
4704770463,7.3133491,-11.7057839
2486245791,7.8067038,-12.3805895
3128236447,9.093336,-12.6515381
3111983525,8.3905597,-12.9843311
3140295078,7.9969146,-12.7846135
3111983527,8.3873065,-12.9903392
2486245805,7.8084226,-12.3794817
4706867635,8.7076215,-10.6808889
3128236476,9.0934846,-12.6478341
431299004,8.4647618,-13.1802865
2486245833,7.8108575,-12.3760959
2949454314,8.3634775,-10.6933749
3130071532,8.3270287,-12.8149566
2486245869,7.8117651,-12.3780751
3130071533,8.3250194,-12.8171783
3172538871,9.2255547,-12.8612663
3130071544,8.3232494,-12.820425
3130071545,8.3339299,-12.8213876
2980125188,7.852691,-11.1910453
2990086665,7.8800807,-11.6498593
4167899658,9.9966378,-11.5429587
3172538891,9.2282071,-12.8579417
3144227341,8.840567,-11.9808517
2980125198,7.8530965,-11.1911866
2980125200,7.8531735,-11.190022
2886015505,8.7578772,-12.5021461
1770592788,7.8599866,-11.2013805
2980125206,7.8532403,-11.1929214
2886015511,8.7583689,-12.500668
2886015513,8.75855,-12.5010844
2886015519,8.7588278,-12.4998543
3144227365,8.8396784,-11.9815356
3172538917,9.2401136,-12.8627227
2886015528,8.7590854,-12.4993992
2886015531,8.7593216,-12.4994609
2980125228,7.8535605,-11.1932471
3172538923,9.2473026,-12.8786928
3021281838,7.6278877,-11.1166731
2980125231,7.8535782,-11.1914469
4580776495,8.6704269,-11.1744656
369957425,8.4781443,-13.235101
3172538933,9.252964,-12.8446498
3144227384,8.8385759,-11.98057
2953910840,8.6572347,-10.9079487
3172538938,9.2550753,-12.8462044
3021281852,7.6283042,-11.117761
3021281853,7.6283619,-11.1172234
3021281854,7.6283749,-11.1167944
3144227390,8.8378815,-11.9800363
2886015552,8.7616903,-12.5005189
2886015549,8.7609096,-12.4953118
3172538945,9.2566463,-12.837497
4167899715,9.9967805,-11.5471429
3172538943,9.2563797,-12.8454639
3172538947,9.2571405,-12.8314036
3021281863,7.6287117,-11.1173739
3172538954,9.2584273,-12.8657038
3021281869,7.6288884,-11.117707
3172538957,9.2587013,-12.8696921
3095206479,8.6844528,-11.192622
2886015570,8.76584,-12.5159923
3021281875,7.6290115,-11.1175875
2886015571,8.766662,-12.5009699
2886015573,8.7671729,-12.5186008
3095206486,8.683155,-11.1936106
3021281882,7.6293989,-11.1168126
2953910875,8.6559487,-10.909161
3172538970,9.2661507,-12.8699809
3172538977,9.2752602,-12.853008
3140295272,7.9718758,-12.7842019
3144489577,8.8384057,-11.9808805
2886015593,8.771071,-12.5172194
3095206507,8.6824827,-11.1836774
3172538987,9.2806351,-12.849021
3021281907,7.642319,-11.097805
3021281911,7.6432464,-11.0979791
3095206524,8.6775261,-11.1934682
3095206525,8.6776668,-11.1930095
3140295300,7.9518172,-12.7762164
3144489608,8.8397746,-11.9843875
3021281929,7.646005,-11.0903336
3144489617,8.8391599,-11.9836109
3144489621,8.8385932,-11.9841924
3144489622,8.8367681,-11.985375
3442547361,9.0340079,-13.037749
3144489636,8.8363026,-11.9840791
3442547378,9.037129,-13.0386381
2988513983,8.2278382,-11.8937066
3442547393,9.027189,-13.0238298
2988514005,8.2115145,-11.8876933
2950503132,8.3159104,-10.4171144
3442547424,9.0392595,-13.00522
3119323873,8.9371915,-11.9755153
3119323875,8.9616861,-11.9740692
3128236771,9.0949058,-12.6397742
3128236778,9.0949502,-12.6467949
2963348219,8.5183135,-11.0339735
4167899911,9.9985635,-11.5518985
1770593034,7.8623452,-11.1984091
1770593038,7.862239,-11.1826973
3118537495,8.4752361,-13.2559504
4586281774,8.3863743,-13.1303062
4033682238,9.6252134,-11.0352649
5185805125,8.6525618,-13.2249871
4033682253,9.6259702,-11.029089
4314700626,9.4891394,-10.9556985
1521113933,8.7217225,-12.8477219
3128236898,9.0962542,-12.6498438
4033682283,9.6276262,-11.0171239
3144489836,8.5063405,-12.6814469
3021282157,7.6498186,-11.0908685
4033682284,9.6276347,-11.0168498
3021282169,7.6522064,-11.0900083
3144489859,8.5099656,-12.6803328
3128236933,9.0970438,-12.6507897
373103499,8.4843896,-13.2125717
2992446349,8.1392911,-11.1758176
3128236941,9.0974635,-12.6532508
3021282192,7.6566922,-11.1182814
3144489873,8.5125077,-12.669818
3021282195,7.6589215,-11.0766966
2992446357,8.1418962,-11.1698449
3021282199,7.659425,-11.0876638
431299479,8.4629883,-13.181573
3144489893,8.5139363,-12.6696218
373103530,8.4839732,-13.2127049
3021282221,7.660261,-11.0780123
2992446385,8.1440562,-11.1556668
3144489906,8.5144696,-12.6660767
431299510,8.4588856,-13.1842104
3021282232,7.660495,-11.0799912
373103544,8.4847916,-13.2144294
2959678400,8.3634759,-10.3321062
3119324098,8.9964482,-11.9942905
3119324099,8.9977488,-11.9985931
2959678412,8.3642897,-10.334867
3119324110,8.9987735,-12.0048403
1770593238,7.8639118,-11.1956099
2959678423,8.3645398,-10.3344242
3119324121,8.9994054,-12.0020732
3189578714,8.5441365,-11.0942653
3119324123,8.9996645,-12.0020955
3458538459,9.2304577,-12.7815164
3458538458,9.2290378,-12.7827863
5133376478,8.6060776,-13.1726655
3189578719,8.5438656,-11.0938947
3189578720,8.5442529,-11.0942724
3189578723,8.5442707,-11.0942531
3189578724,8.5442794,-11.0940932
3189578725,8.5449208,-11.0940515
3189578728,8.5445301,-11.0940167
3189578731,8.544302,-11.093951
3189578732,8.5440646,-11.094261
3189578743,8.5445979,-11.0942933
3189578744,8.5450327,-11.0943601
4033682426,9.6288155,-11.021095
3189578754,8.5453749,-11.094859
3189578755,8.5455049,-11.0948777
3189578756,8.5452531,-11.0944015
4033682443,9.6290147,-11.0521361
2886016012,8.8910472,-12.5571877
2886016013,8.8911453,-12.557429
4289010701,9.0246489,-10.6446192
4033682444,9.6290175,-11.0103824
431299598,8.4660731,-13.1835256
4289010707,9.0242401,-10.643843
2989300760,8.0174185,-11.8439403
3038321692,8.1891743,-12.5695986
3038321694,8.1894243,-12.5702048
2886016031,8.8946891,-12.5188197
2989300769,8.0168528,-11.8385679
3281853477,8.6264898,-11.0780217
3281853478,8.6260044,-11.0784719
3281853479,8.6259575,-11.0780994
3141082155,8.3365368,-13.0862318
3021282350,7.6613517,-11.0796937
2989300784,8.0179675,-11.8469963
3144490033,8.5150987,-12.6656773
3141082161,8.3378717,-13.0863954
2886016051,8.8971648,-12.5661461
4033682487,9.6301286,-11.0048717
4167900216,9.9992638,-11.5648411
3141082169,8.338912,-13.0872162
3141082172,8.3379004,-13.086993
3141082175,8.3384927,-13.0890106
2963348546,8.5192146,-11.0334543
3141082178,8.3388005,-13.0885573
3144490054,8.5154117,-12.6669137
4103412807,9.110567,-12.7398047
2989825096,8.111838,-11.8486594
3111459914,8.4734692,-13.2783168
2963348555,8.5193892,-11.0337918
2989825100,8.1128462,-11.8489034
3118537804,8.4759176,-13.2566182
2992446545,8.1598315,-11.1408053
4103412817,9.1099445,-12.7390788
3455654995,8.7114004,-11.3197529
3142392916,8.1590587,-12.3535017
3144490067,8.5158584,-12.6655359
2989825110,8.1162057,-11.848893
3141082195,8.3421824,-13.0979995
3118537816,8.4760379,-13.2563024
2989300826,8.0170839,-11.8437284
3144490075,8.5162415,-12.6692917
3141082202,8.3426,-13.0955153
2992446560,8.1636904,-11.1438547
4170259555,9.8435516,-11.8363943
3144490090,8.5173215,-12.6652482
3144490091,8.5174461,-12.6730249
4170259567,9.8454868,-11.8363979
3141082223,8.3392125,-13.0926615
3142392950,8.1596438,-12.3537306
3144490107,8.5177608,-12.665635
2992446599,8.1675765,-11.1421464
3095207047,8.6792695,-11.1906449
3095207051,8.6791757,-11.1900359
3118537868,8.4762249,-13.2574888
3095207054,8.6799262,-11.1896088
3144490128,8.5182892,-12.6688591
3095207062,8.6904257,-11.1864691
3144490139,8.518783,-12.6610574
3095207068,8.6861289,-11.190507
3095207073,8.6841401,-11.1898224
3042778280,8.6119177,-11.0976988
3042778284,8.619322,-11.1067218
3042778288,8.6189189,-11.1070651
3021020341,9.8202098,-12.2408564
4288748727,9.5363337,-11.0899352
3021020352,9.8204931,-12.2409999
3144490182,8.5214073,-12.697994
3041729734,8.4888771,-13.2377134
3144490188,8.5217427,-12.6610306
2949455069,8.3613745,-10.6943926
3144490209,8.5223301,-12.6701443
2949455074,8.3616619,-10.6945579
3144490212,8.5223922,-12.6715337
373103857,8.4863101,-13.2175502
373103858,8.4865755,-13.2183329
3111460083,8.4747283,-13.2777815
3028098295,8.5694917,-11.0598951
431299835,8.4645487,-13.1845614
431299837,8.4640404,-13.1850258
431299839,8.4637117,-13.185689
431299843,8.463415,-13.1868902
2949455108,8.3613364,-10.6924278
431299847,8.463076,-13.1876105
3028098328,8.570229,-11.062996
373103898,8.4852443,-13.2153652
373103899,8.4843016,-13.2145849
3144490273,8.5246416,-12.6603209
3144490274,8.5247654,-12.6684571
3137674535,8.751652,-12.10927
3144490281,8.5286048,-12.6612005
3041729833,8.4895172,-13.2367492
3041729834,8.4897415,-13.2368887
2989301039,8.0172353,-11.8441469
3137674543,8.753437,-12.109009
3144490288,8.5286913,-12.6638434
3041729842,8.4726732,-13.1935436
3041729843,8.4728063,-13.1983952
3041729844,8.4732233,-13.1977666
3041729841,8.4722138,-13.1997687
3041729846,8.4736506,-13.1928094
3041729850,8.4744834,-13.2042591
3041729852,8.4748184,-13.200041
4154006846,9.0262026,-10.6301842
3144490303,8.5295017,-12.6618742
3041729854,8.4751052,-13.1978758
3041729857,8.4769234,-13.1976902
3041729856,8.476831,-13.200247
3041729864,8.3006058,-12.999692
3041729865,8.3007538,-13.0029932
3041729867,8.304172,-12.9910469
3041729868,8.3041882,-12.9910397
3041729876,8.3050271,-12.9924854
3041729880,8.3052152,-12.9931742
3144490332,8.5306605,-12.6631498
3041729886,8.3176651,-12.9962745
3144490336,8.5307355,-12.6589043
3144490365,8.5314292,-12.6652384
3144490366,8.5314437,-12.6591776
3140558220,8.434394,-13.2862715
3041729933,8.4900892,-13.2361884
3144490382,8.5323775,-12.6919954
3041729934,8.4905012,-13.2357254
3041729936,8.4910067,-13.2346603
3041729935,8.4908485,-13.2359609
3140558221,8.4346812,-13.2860087
3041729943,8.4750049,-13.2044793
2886016411,8.7744388,-12.545042
3041729958,8.2810348,-12.9679276
2886016428,8.7792402,-12.4987763
3041729965,8.3048788,-12.9923516
3041729967,8.3059601,-12.9943431
3067420087,9.0100055,-12.6259357
3067420088,9.0106314,-12.625479
3067420098,9.0135199,-12.6934801
3144490438,8.5336325,-12.6858068
3144490442,8.5336602,-12.6579929
3371769293,8.3517825,-13.0851581
3017612751,8.1866803,-11.3423554
3017612753,8.1868094,-11.3429556
3371769298,8.3522381,-13.0845475
3144490451,8.5337462,-12.6925529
3371769299,8.3554318,-13.0792031
3017612766,8.184595,-11.3398723
3017612767,8.1869482,-11.3397952
3119324641,9.0116457,-11.9717756
3017612776,8.1894982,-11.3390709
3119324657,9.012006,-11.9731757
3016039922,7.1006969,-11.7053767
3144490481,8.5340209,-12.6580227
3119324661,9.0120285,-11.9806742
3016039931,7.0624998,-11.6560516
2963348990,8.532267,-11.0356272
3144490498,8.5342429,-12.6872514
3017612805,8.1886638,-11.3396591
3017612807,8.1887289,-11.3399638
3017612808,8.1888166,-11.3398438
2963349001,8.5323699,-11.03519
3017612810,8.1886571,-11.3408666
3017612811,8.1878202,-11.3403098
3138723339,8.7084044,-11.9642545
3119324684,9.0125527,-11.9739979
3017612814,8.1869259,-11.3414049
3017612815,8.1894191,-11.3425208
3017612816,8.1867279,-11.3417726
3119324686,9.0125795,-11.9747364
3138723347,8.7078322,-11.9661773
3138723352,8.7073106,-11.9671019
3138723354,8.7070475,-11.9671906
3138723358,8.7063273,-11.9674522
3137674789,8.7622912,-12.1215564
3138723369,8.7048221,-11.9676487
3119324722,9.0145574,-11.9886551
3017612859,8.1869857,-11.3421878
3178045015,8.4382928,-13.1646092
3189579361,8.545242,-11.0944
3189579367,8.5450226,-11.0939489
3189579368,8.5451266,-11.0939673
5042413162,8.4406787,-13.2318418
3141082733,8.3386583,-13.0889321
5042413165,8.4401298,-13.2321739
3189579377,8.5457507,-11.0942466
3141082738,8.3413927,-13.0907832
3189579379,8.5458143,-11.0941607
3171491445,9.4706831,-12.3810483
3141082742,8.3465951,-13.0956158
2980126334,7.8536211,-11.1936236
2980126336,7.8536581,-11.1913589
2980126346,7.8537523,-11.1932263
2980126347,7.8537653,-11.1910631
2966757004,8.7606172,-11.2084245
2980126349,7.8537742,-11.1912311
2980126351,7.8537929,-11.1933695
2980126357,7.8539629,-11.1910322
2980126361,7.8540511,-11.1925084
373104282,8.4838583,-13.2138042
2980126363,7.854089,-11.1892462
2980126364,7.8540948,-11.1932133
2980126366,7.8541342,-11.1936936
3147636394,8.380752,-13.1238508
3053788843,8.3233539,-13.0696371
2980126380,7.8542955,-11.1924239
3053788845,8.3241996,-13.0725196
3053788846,8.3242028,-13.070531
3147636395,8.3808606,-13.12365
3053788848,8.3242332,-13.0694419
2980126384,7.8544064,-11.1927012
2980126385,7.8544242,-11.1938396
3053788851,8.3243242,-13.0723052
2980126386,7.8544254,-11.1896984
2980126387,7.8544666,-11.192629
2980126388,7.854492,-11.1916354
2980126390,7.8545486,-11.1929298
3126402741,8.5816513,-12.5907207
3053788855,8.3247307,-13.0714728
2980126394,7.8546101,-11.1927076
2980126395,7.8546221,-11.1899379
3053788856,8.3247344,-13.0706249
2980126397,7.8546448,-11.1925177
3053788854,8.3245356,-13.0725034
2980126399,7.8546559,-11.1923457
3053788863,8.3250964,-13.0716396
3053788864,8.3252286,-13.0703943
2980126402,7.8547535,-11.1932368
3053788866,8.3253179,-13.0700359
3053788868,8.3255865,-13.0694719
2980126410,7.8549786,-11.1931625
2980126411,7.8550262,-11.1926602
3053788877,8.3264831,-13.0692992
2980126418,7.855114,-11.1933747
2980126420,7.8552124,-11.189543
3169656533,8.8170185,-11.9796508
3126402774,8.5824138,-12.5876584
2980126422,7.8552478,-11.193742
3010010842,8.718907,-11.2671446
2980126426,7.8553312,-11.1920967
3126402783,8.5826429,-12.5889159
3169656544,8.8176149,-11.9799793
2980126433,7.8555048,-11.1975187
3169656545,8.8181223,-11.9793585
3126402787,8.5826765,-12.5880528
3010010853,8.7182349,-11.2602876
2980126446,7.8558362,-11.1958552
2980126453,7.8560414,-11.1916607
2980126456,7.8566499,-11.1912938
2980126458,7.8576293,-11.1917543
2980126463,7.8578202,-11.1918094
3297582847,8.0865802,-10.8553528
3087343362,8.9742003,-11.5777219
3010010883,8.7177272,-11.2606885
3010010884,8.7142647,-11.2625499
3143180038,8.8288739,-12.0619
3143180051,8.827231,-12.0610043
3126402838,8.5834401,-12.5915733
3087343392,8.9880545,-11.5746439
3010010917,8.7240795,-11.2487178
3144490790,8.5357948,-12.6847754
3010010920,8.7210651,-11.2552141
3010010923,8.7197872,-11.266584
3126402865,8.5846251,-12.590764
4754579255,7.785139,-11.2090213
3126402873,8.5851714,-12.5855435
3126402884,8.585355,-12.5859298
4687470404,9.6023065,-10.9945903
2886016844,8.8073003,-12.5875623
4687470413,9.6014818,-10.9955624
3137675091,8.7964181,-11.9961423
2886016852,8.8085169,-12.5736168
3126402901,8.5863,-12.5901546
3125354328,9.1405301,-12.0064807
2886016859,8.8089434,-12.5866217
3126402910,8.5865179,-12.5882064
2886016862,8.8092104,-12.6381564
2962825057,7.8638785,-11.2252294
3137675115,8.8023162,-11.994695
2962825068,7.8638528,-11.2231326
2886016885,8.812207,-12.5754081
2962825086,7.8641508,-11.2197845
2962825100,7.8635769,-11.221418
3373080461,8.3169229,-13.0729137
3373080462,8.3170003,-13.0740486
3112247186,8.3199747,-12.6359928
3126402963,8.5873456,-12.5861188
4288749469,9.0608165,-11.0492092
2886016926,8.8156577,-12.5766457
3126402981,8.5878214,-12.5847204
3126402991,8.5883201,-12.5910855
2886016944,8.8171916,-12.6362532
3126402993,8.5885226,-12.5886045
3243581362,7.9942653,-10.7545248
2989039538,8.356085,-11.1375168
3126402994,8.5894204,-12.5888654
2886016950,8.8174135,-12.580175
3137675191,8.8000666,-11.9909444
2886016952,8.8174279,-12.5821646
3137675197,8.7981686,-11.9915716
3137675199,8.7981145,-11.9940315
3137675200,8.7967907,-11.9914422
373104577,8.4854121,-13.2188477
3137675206,8.7986426,-11.9900227
3137675207,8.7980995,-11.9908355
3126403019,8.5931757,-12.590256
2886016971,8.8177709,-12.5818787
3146588129,8.4148274,-13.1281787
3138199534,8.6308976,-12.7445749
3140558830,8.7476765,-11.1059242
3140558832,8.7481026,-11.1065173
1851334644,8.60977,-11.0537769
1851334645,8.6102591,-11.0799972
1851334646,8.6104259,-11.0764089
1851334653,8.6113389,-11.0516009
1851334654,8.6113773,-11.079359
1851334658,8.6117946,-11.0533062
3119587334,8.4723919,-13.2348108
1851334664,8.6130578,-11.0766721
2951553052,8.4987619,-10.3276469
2951553061,8.4969426,-10.3270864
2951553065,8.4996351,-10.3303448
3138199597,8.6511443,-12.7358313
2951553078,8.4971346,-10.3292768
1851334718,8.6416193,-11.0709044
2951553101,8.497402,-10.3357036
1765613648,8.4627876,-13.2722758
2886017105,8.8185994,-12.492427
3176472665,9.535751,-12.3091886
2886017114,8.8194823,-12.6365978
2886017124,8.8209983,-12.6367686
3124830309,8.481106,-13.2664409
2995593318,7.8858942,-11.7838554
2886017127,8.8215348,-12.6366832
2995593321,7.8859985,-11.7843525
2995593323,7.8861479,-11.7847293
2886017132,8.8223714,-12.4949639
3119587439,8.4729222,-13.2342786
3429179505,9.295934,-12.7989421
2995593330,7.886633,-11.7843596
1765613682,8.4703593,-13.2763678
3119587452,8.4729979,-13.2323312
3210813565,8.7749943,-11.0131056
1765613694,8.4739404,-13.2754505
2886017152,8.8242973,-12.5729572
2886017153,8.8243421,-12.572524
1851334786,8.6867314,-11.0650071
3429179522,9.2985675,-12.7981677
3119587459,8.4730254,-13.2346787
1765613705,8.4754443,-13.2742563
2886017163,8.8255294,-12.4996611
1765613708,8.476676,-13.2733095
1765613712,8.4779098,-13.2723075
1765613714,8.4791087,-13.2713442
1765613715,8.4798486,-13.2707487
1765613718,8.4807387,-13.2700258
1765613720,8.481644,-13.2694096
2959679642,8.3649916,-10.334779
1765613722,8.4826582,-13.2687471
1851334812,8.6911322,-11.0686628
1765613727,8.4835491,-13.2681785
4593361057,9.4807456,-11.1394248
2886017191,8.8310448,-12.6302421
2925338799,7.8988126,-10.7699751
1851334831,8.6962132,-11.076176
1851334832,8.6969132,-11.0766382
1765613743,8.4843509,-13.2671436
2925338803,7.8990049,-10.7714173
1765613754,8.4850785,-13.2652717
3019186364,8.4045599,-13.02177
3019186373,8.4040558,-13.0240895
3119587525,8.4733602,-13.233721
1765613768,8.4853785,-13.2617433
3019186378,8.4034694,-13.0247339
3019186383,8.4026442,-13.0251657
2994544848,8.1211762,-11.090556
3000312024,7.7988969,-11.8744705
3010011359,8.7150627,-11.2490933
3010011361,8.7180088,-11.2599792
3210813666,8.785492,-11.028333
3210813667,8.7859773,-11.0284469
3099926759,8.4707972,-11.320017
3099926762,8.470654,-11.3219644
3099926763,8.4693139,-11.3214633
3210813674,8.7879115,-11.0272655
3119587563,8.4736047,-13.2329878
3119587568,8.4736479,-13.2339533
3099926769,8.4686586,-11.3216002
2989039858,8.3794205,-11.0552243
3112247548,8.3221801,-12.6260528
2989039869,8.3830705,-11.0532558
2989039871,8.3834962,-11.0534224
2989039872,8.3838626,-11.0520854
3119587589,8.4737467,-13.2340258
3010011410,8.713353,-11.2575087
3010011413,8.7176053,-11.2631669
2886017310,8.834101,-12.5039772
3175686430,9.4922377,-12.3327942
3010011428,8.7168391,-11.2631776
3175686444,9.4912186,-12.3318806
2884706609,8.5519782,-12.7845574
3458539826,9.2295567,-12.7849294
2884706622,8.5542443,-12.7715707
2886017342,8.8371351,-12.6356879
2884706625,8.5546118,-12.7972438
2525045064,8.4858791,-13.2623423
2525045066,8.4866333,-13.2627502
2525045068,8.4909343,-13.287526
2525045069,8.4909898,-13.28592
3154714959,8.3788472,-12.4253211
2525045074,8.4914423,-13.2873354
2886017363,8.8394911,-12.5489688
2525045078,8.4916823,-13.2880038
2298290522,9.3480991,-12.5954302
2525045082,8.4916681,-13.286705
3099926878,8.4531066,-11.3175609
3099926883,8.4525296,-11.317545
3099926892,8.4521046,-11.3160506
2525045100,8.4919634,-13.2658787
2525045102,8.4920341,-13.2871671
3130335601,9.518341,-12.3357014
3046187388,8.3504994,-13.0790683
2525045119,8.4926549,-13.263651
3138199938,8.6426731,-12.7393483
3046187395,8.3508936,-13.0784495
2525045125,8.4930457,-13.2866969
3139772807,8.7353475,-12.805911
3139772808,8.7356414,-12.8059806
2525045127,8.4931244,-13.2639122
2525045128,8.4932075,-13.2865879
2525045132,8.4943878,-13.2647764
3139772821,8.7414268,-12.8080172
